Smiles,Target Name,Standard Value
CCCS(=O)(=O)Nc1ccc(F)c(-c2cc3cnc4[nH]nc(C5CC5)c4c3cc2OC)c1Cl,Serine/threonine-protein kinase B-raf,80.0
Nc1ncc2c(n1)CCN(c1cccc(C(=O)NCC3CCCCC3)c1)C2,Vascular endothelial growth factor receptor 2,2130.0
CNc1nccc(-c2ccc(C(=O)N[C@@H](Cc3ccc(Cl)cc3Cl)C(=O)OC)s2)n1,Serine/threonine-protein kinase AKT3,2400.0
Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@]2(C)[C@@H]([C@H](C)/C=C/CC(C)C)CC[C@@H]12,ALK tyrosine kinase receptor,4160.0
Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,ALK tyrosine kinase receptor,2.4
CN1CCN(c2ccc(-c3ccc4[nH]c5nccc(C#Cc6ccccc6)c5c4c3)cc2)CC1,ALK tyrosine kinase receptor,170.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(C(F)(F)F)nn3c2)c1F,Serine/threonine-protein kinase B-raf,126.0
Cc1cccc(Nc2ncc(C(F)(F)F)c(Nc3ccc4[nH]cnc4c3)n2)c1,Cyclin-dependent kinase 1,15.0
COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,Serine/threonine-protein kinase B-raf,77.62
C[C@H](Nc1nc(Nc2cn(C)cn2)c2cnn(C)c2n1)c1ncc(F)cn1,Tyrosine-protein kinase JAK3,1440.0
CCO[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1O,"Thymidine kinase, cytosolic",50000.0
Cc1ccc(Nc2ccnc(Nc3cccc(Br)c3)n2)cc1O,Vascular endothelial growth factor receptor 2,6.3
COc1cc(OC)cc(N(C/C=C/c2nccc(OC)n2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,112.2
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(Cl)c(C(F)(F)F)c2)sc1Cl,Serine/threonine-protein kinase AKT,321.6
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,Serine/threonine-protein kinase AKT,5390.0
COc1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)[nH]2)cn1,Serine/threonine-protein kinase AKT,40.0
Cc1cc(Nc2nc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)cc(C)n1,Interleukin-1 receptor-associated kinase 4,100.0
N#CN[C@H]1CCc2ccc(-c3ncnc4[nH]cc(-c5ccccc5)c34)cc21,Tyrosine-protein kinase JAK3,458.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(S(C)(=O)=O)c3)ccc2[nH]1,Serine/threonine-protein kinase B-raf,100.0
Cc1cnc(Nc2ccc(N3CCOCC3)cc2)nc1-c1cc2c(o1)CCN(C(=O)c1ccc(C#N)cc1)C2,Tyrosine-protein kinase JAK3,430.7
CC1(C)[C@H](Nc2c(C(N)=O)cnn3cc(-c4ccccc4)cc23)CC[C@]1(C)NS(C)(=O)=O,Tyrosine-protein kinase JAK3,1.0
CCS(=O)(=O)Nc1cccc2c1Cc1c-2n[nH]c1-c1ccsc1,Vascular endothelial growth factor receptor 2,310.0
CCS(=O)(=O)Nc1cc(-c2ccc(O)c(OC)c2)cc2[nH]ncc12,Tyrosine-protein kinase JAK3,251.19
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(C)=O)n1,ALK tyrosine kinase receptor,1.59
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C2CCOCC2)CCO1,Vascular endothelial growth factor receptor 2,50.0
CCn1c(-c2nonc2N)nc2cncc(OC3CCNCC3)c21,Serine/threonine-protein kinase AKT2,1000.0
CC(C)(C)c1cnc(CSc2cnc(N[C@H]3CC[C@H](O)CC3)s2)o1,Cyclin-dependent kinase 2,7.0
N#Cc1ccc(C[C@@H](N)C(=O)N2CCN(c3ncnc4ccccc34)CC2)cc1,Serine/threonine-protein kinase AKT,284.0
Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1,Tyrosine-protein kinase JAK3,9.0
O=C(c1ccc(-c2ccccn2)s1)N1N=C(c2cccnc2)CC1c1ccccc1O,Serine/threonine-protein kinase B-raf,280.0
Cc1cc(Nc2ncc(Cl)c(Nc3cn(C)nc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CN(C)C1,ALK tyrosine kinase receptor,5.0
CC(C)(Nc1nc(Cl)nc(Nc2ccc3ncsc3c2)n1)c1ccccc1,Vascular endothelial growth factor receptor 2,1080.0
Cc1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3C)CC2)cn1,Serine/threonine-protein kinase AKT,1700.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc(-c2ccc(F)cc2)cs1,Interleukin-1 receptor-associated kinase 4,5.6
COc1cc(CCN)c(C)cc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,ALK tyrosine kinase receptor,2.7
Cc1ccc(OCC#Cc2cc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)cs2)cc1C,Vascular endothelial growth factor receptor 2,34.0
COCCOc1cc2nncc(Nc3ccc(Cl)cc3F)c2cc1OC,Vascular endothelial growth factor receptor 2,1100.0
CC(C)CCC(=O)NCc1cnc2c(ccn2-c2cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn2)c1,Interleukin-1 receptor-associated kinase 4,3.5
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1,Tyrosine-protein kinase ABL,0.5
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Tyrosine-protein kinase JAK3,6.0
COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(CCN(C)C)nc12,Interleukin-1 receptor-associated kinase 4,96.0
COc1cc(-c2cn[nH]c2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,Serine/threonine-protein kinase AKT,81.0
CCOC(Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21)OCC,Tyrosine-protein kinase ABL,1207.0
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)nc1,Vascular endothelial growth factor receptor 2,125.0
Cc1ccc(C(=O)Nc2cccc(C(C)(C)C)c2)cc1Nc1nc2ccccc2n1-c1cc(N)ncn1,Vascular endothelial growth factor receptor 2,52.0
O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,Cyclin-dependent kinase 5,40.0
O=C1Nc2ccc(Br)cc2/C1=N/NC(=O)c1cc2cc(Br)ccc2o1,Cyclin-dependent kinase 2,38.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(Cl)cnc32)cc1N[C@@H]1C[C@H]1CO,Interleukin-1 receptor-associated kinase 4,6.9
CCc1cc(O)c(F)cc1-c1cc(N(C)CCO)c2nc(N)ncc2c1,Tyrosine-protein kinase JAK3,10.0
CN(C)c1ccc(C(=O)Nc2cc(F)cc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1,Rho-associated protein kinase 2,22.0
COc1cc(C(=O)N[C@H](CNS(=O)(=O)C2CC2)c2ccccc2)ccc1-c1cn[nH]c1,Rho-associated protein kinase 2,2.89
Oc1cccc(-c2c(-c3ccncc3)nn3c(-c4ccc(N5C[C@@H]6C[C@H]5CN6)cc4)ccnc23)c1,Serine/threonine-protein kinase B-raf,0.49
Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,Cyclin-dependent kinase 1,4500.0
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N3CCNCC3)c2)nn1,Serine/threonine-protein kinase B-raf,5.0
C[C@@H]1SCc2ncnc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)CN4CCCC4)CC3)c21,Serine/threonine-protein kinase AKT,3.0
COC/C(CN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2c1)=N/O,Vascular endothelial growth factor receptor 2,218.78
CN1CCN(c2ccc(Nc3nc(Nc4ccccc4)c4ncn(CC5CC5)c4n3)cc2)CC1,Tyrosine-protein kinase ABL,90.0
CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4cccc(C#N)c4)ccc3C)CC2)ncn1,Serine/threonine-protein kinase B-raf,143.0
COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,Vascular endothelial growth factor receptor 2,4.96
C#CCN(c1ccc2ncc(-c3cnn(C)c3)nc2c1)c1c(F)c(OC)cc(OC)c1F,Vascular endothelial growth factor receptor 2,22.39
COc1cc(OC)cc(N(Cc2cc(C)no2)c2ccc3ncc(-c4cnn(CCO)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,5248.07
Cn1cc(-c2cnc3[nH]cc(-c4cnn(Cc5cc(F)ccc5F)c4)c3c2)cn1,ALK tyrosine kinase receptor,29.0
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(F)(F)F)c3)cn2CCN2CCC2)CC1,Serine/threonine-protein kinase AKT,9.7
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Vascular endothelial growth factor receptor 2,6.0
Nc1ncccc1-c1nc2cc(-c3cccnc3)cnc2n1-c1ccc(CNC(=O)c2cccc(F)c2)cc1,Serine/threonine-protein kinase AKT,49.0
CN1CCN(c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ncccn7)[nH]6)CC5)cc4)nc3n2)CC1,Serine/threonine-protein kinase AKT2,192.0
COc1ncccc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)n1,ALK tyrosine kinase receptor,53.0
COc1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cnn(CC(=O)NCCN5CCCC5)c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,8128.31
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2nc3c(s2)CCN(C)CC3)ncc1Cl,ALK tyrosine kinase receptor,773.0
CCCNc1nn(C)c2cc(Oc3ccnc4cc(OC)c(OC)cc34)ccc12,Vascular endothelial growth factor receptor 2,1110.0
Cn1cc(-c2cnc3[nH]cc(-c4cnn(Cc5cccc(F)c5)c4)c3c2)cn1,ALK tyrosine kinase receptor,5.6
O=C(O)c1ccc2nc(-c3ccccc3)c(-c3ccc(CN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)nc2c1,Serine/threonine-protein kinase AKT2,388.0
CN(C)C(=O)C(C#N)=Cc1ccc(-c2nc3cnc4[nH]ccc4c3n2C)o1,Tyrosine-protein kinase JAK3,368.0
CN(CCO)c1ncc(C(=O)Nc2ccc(OC(F)(F)Cl)cc2)cc1-c1cncc(C#N)c1,Tyrosine-protein kinase ABL,1.4
FC(F)(F)c1cccc(CN2CCC(Nc3ccc4[nH]ncc4c3)C2)c1,Rho-associated protein kinase 2,165.0
CNC(=O)c1nc2cc(C3(O)c4ccccc4C(=O)N3Cc3ccccc3)ccc2[nH]1,Serine/threonine-protein kinase B-raf,1000.0
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Vascular endothelial growth factor receptor 2,28.0
C/C=C/C(=O)Nc1cccc(-c2cc(Nc3cnn(C)c3)ncn2)c1,Tyrosine-protein kinase JAK3,567.0
CC(C)(O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1N[C@H]1CC[C@H](NC(=O)c2ccccc2F)CC1,Interleukin-1 receptor-associated kinase 4,3.9
CCCC(CCC)C(=O)N1CCOC(COc2cc3ncnc(Nc4ccc(Cl)c(Cl)c4)c3cc2OC)C1,Vascular endothelial growth factor receptor 2,50.0
CCC1CNC(=O)c2cc(-c3ccnc(N)n3)[nH]c21,Cyclin-dependent kinase 9,17.0
COc1cc2c(OC[C@@H]3CCC(=O)N3)ncc(Br)c2cc1C(N)=O,Interleukin-1 receptor-associated kinase 4,2.1
CC(C)Nc1cc(-n2ncc3cnc(N)nc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,Interleukin-1 receptor-associated kinase 4,3.9
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Serine/threonine-protein kinase AKT,12.0
CNC(=O)[C@H](F)CNC(=O)c1cnc(-n2ncc3cc(C#N)cnc32)cc1NC(C)C,Interleukin-1 receptor-associated kinase 4,9.6
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(N)=O)CC3)c2=O)cn1,Serine/threonine-protein kinase AKT,51.9
Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,Tyrosine-protein kinase ABL,6600.0
O=c1[nH]c2cnc(-n3cnc4ccccc43)nc2n1C1CCOc2cc(F)ccc21,Tyrosine-protein kinase JAK3,260.0
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3cc(-c4cccc(F)c4)nn3c2)c1F,Serine/threonine-protein kinase B-raf,60.0
CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc21,Cyclin-dependent kinase 2,8000.0
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)NCCN1CCOCC1,Tyrosine-protein kinase ABL,2770.0
Cc1cccnc1Nc1ncc(-c2ccccc2)s1,Vascular endothelial growth factor receptor 2,13.0
COc1ccc2c(c1)CC(c1nc(SCCN(C)C)c3cc(-c4cn[nH]c4)ccc3n1)CO2,Rho-associated protein kinase 2,6.0
Cc1[nH]nc2[nH]c(=O)cc([C@H]3CC[C@H](N)CC3)c12,Tyrosine-protein kinase JAK3,11000.0
COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncc3)cc2NCCCN)c1,Rho-associated protein kinase 2,12.0
CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3cc(F)ccc3F)c2)c(-c2ccnc(N)n2)s1,Serine/threonine-protein kinase B-raf,8.0
COc1cc(Nc2cncc(Oc3ccnc4ccccc34)n2)cc(OC)c1OC,Serine/threonine-protein kinase B-raf,1500.0
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,Vascular endothelial growth factor receptor 2,28.0
NC1(c2ccc(-c3nc4cc(C(=O)NO)ccn4c3-c3ccccc3)cc2)CCC1,Serine/threonine-protein kinase AKT,132.0
CCN1C(=O)CCCc2c1ccc(Nc1ncc(Cl)c(Nc3ccccc3C(=O)NC)n1)c2OC,ALK tyrosine kinase receptor,11.0
COc1cc2c(Nc3cc(Cl)c(Cl)c(Cl)c3)ncnc2cc1OCC1CN(C)CCO1,Vascular endothelial growth factor receptor 2,50.0
CN1CCC(n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)CC1,Interleukin-1 receptor-associated kinase 4,39.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)NCC,Vascular endothelial growth factor receptor 2,38.0
O=S(=O)(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccc(F)cc1,Serine/threonine-protein kinase B-raf,83.0
c1cc2c(ncn3nnc(C4CCCCCC4)c23)[nH]1,Tyrosine-protein kinase JAK3,86.0
CC[C@H](Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1)[C@@H](C)O,Cyclin-dependent kinase 5,21.0
CCc1ccnc(C#CCN(c2cc(OC)cc(OC)c2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)n1,Vascular endothelial growth factor receptor 2,7762.47
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1ccc(N2C[C@H](O)[C@@H](O)C2)c(-c2cncnc2)c1,Tyrosine-protein kinase ABL,0.6
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2nc(C(=O)NCCN3CCOCC3)cs2)ncc1Cl,ALK tyrosine kinase receptor,121.0
COc1cc2ncnc(Oc3ccc(F)c(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OC,Serine/threonine-protein kinase B-raf,113.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,Vascular endothelial growth factor receptor 2,9.0
CC(C)(C)c1cccc(C(=O)Nc2cccc(Oc3cccc4[nH]c(=O)[nH]c34)c2)c1,Serine/threonine-protein kinase B-raf,3500.0
CCn1cc(Nc2nc(Nc3cc(C)c(C4CCNCC4)cc3OC(C)C)ncc2Cl)c(S(=O)(=O)C(C)C)n1,ALK tyrosine kinase receptor,20.0
CN(C)[C@H]1CN(C(=O)c2nn(C)cc2NC(=O)c2cccc(-c3ccnc(NCC4CC4)c3)n2)C[C@@H]1O,Interleukin-1 receptor-associated kinase 4,190.0
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1ccc(C2CC2)cn1,Interleukin-1 receptor-associated kinase 4,512.0
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(F)cc1,Serine/threonine-protein kinase AKT3,176.0
CC(C)c1ccc(Nc2nc(N)nc3[nH]c(Cc4ccc(Cl)cc4Cl)cc23)cc1,Vascular endothelial growth factor receptor 2,1400.0
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1nc2ccccc2n1-c1cc(NCCN2CCN(C)CC2)ncn1,Vascular endothelial growth factor receptor 2,605.0
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CCOCC2)c(-c2ccn[nH]2)c1,Tyrosine-protein kinase ABL,1.4
CS(=O)(=O)Nc1cccc(-c2[nH]c(C3CC3)nc2-c2ccnc(NCCC#N)n2)c1F,Serine/threonine-protein kinase B-raf,4.0
CC(C)Oc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1,ALK tyrosine kinase receptor,24.8
CC(C)(C#N)c1cccc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4c3[N+](=O)[O-])c2)c1,Serine/threonine-protein kinase B-raf,29.0
CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NCCc1ccccc1)C(C)C,Tyrosine-protein kinase ABL,72000.0
CC(=O)NC1CCN(c2ncnc3[nH]cc(-c4cccc(Cl)c4)c23)CC1,Serine/threonine-protein kinase MST2,36.0
CC(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2cccc(NC(=O)CN)c2)ncc1Cl,ALK tyrosine kinase receptor,2.7
CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,Vascular endothelial growth factor receptor 2,120.0
COC(=O)c1ccc(N(C)[C@@H]2CCN(c3ncnc4[nH]ccc34)C2)nc1,Tyrosine-protein kinase JAK3,0.55
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2ccc(Cl)cc2)cs1,Interleukin-1 receptor-associated kinase 4,153.0
COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3C(C)c3ccccc3F)ccc2[nH]1,Serine/threonine-protein kinase B-raf,1000.0
O=C(c1cccs1)N1N=C(c2cccnc2)CC1c1ccccc1O,Serine/threonine-protein kinase B-raf,17.0
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(N2CCCOCC2)c(-c2cncnc2)c1,Tyrosine-protein kinase ABL,2.4
CC(C)(C)C(=O)Nc1nc(Nc2ccc(F)c(C(F)(F)F)c2)c2cc(CCc3ccccn3)[nH]c2n1,Vascular endothelial growth factor receptor 2,150900.0
CC(C)(C)c1cc(NC(=O)Nc2ccc(Cc3cc(N)n[nH]3)cc2)no1,Vascular endothelial growth factor receptor 2,6600.0
CNC(=O)c1cc(OC)cc(N(CC2CC2)c2ccc3ncc(-c4cn[nH]c4)nc3c2)c1,Vascular endothelial growth factor receptor 2,4168.69
CO/N=C/c1c(N)ncnc1Oc1ccc2c(ccn2C)c1,Vascular endothelial growth factor receptor 2,1189.0
CCS(=O)(=O)c1ccc(OC)c(Nc2ncc(-c3cccc(F)c3)o2)c1,Vascular endothelial growth factor receptor 2,93.0
CNC(=O)c1cc(Oc2ccc(NC(=O)c3ccc(N)cc3)cc2)ccc1N,Serine/threonine-protein kinase B-raf,942.0
Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1Nc1ccc2ncn(C)c(=O)c2c1,Serine/threonine-protein kinase B-raf,2640.0
CN1CCC(n2cc(Nc3nc(OC4(C)CC4)c4nc(-c5cncnc5)ccc4n3)cn2)CC1,Interleukin-1 receptor-associated kinase 4,24.0
c1cc(-c2nnc(Nc3ccc(N4CCOCC4)cc3)c3ccccc23)c2ccncc2c1,Vascular endothelial growth factor receptor 2,390.0
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,Cyclin-dependent kinase 2,1.0
O=C(Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)nc1)Nc1ccc(Cl)c(C(F)(F)F)c1,Vascular endothelial growth factor receptor 2,4.2
Cc1nn(C)cc1-c1cn2ncc(C(N)=O)c(N[C@H]3CN(c4ncc(C#N)cn4)C[C@H]3C)c2n1,Tyrosine-protein kinase JAK3,1.2
COc1cc(OC)cc(N(CCN2CCOCC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl,Vascular endothelial growth factor receptor 2,1819.7
COc1ccc(Nc2ncc(-c3ccccc3)o2)cc1OC.Cl,Vascular endothelial growth factor receptor 2,140.0
CC(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1.Cl,Serine/threonine-protein kinase AKT,2.8
CNc1nnc(-c2cn3ncnc(Nc4cc(C(=O)NC5CC5)c(F)cc4F)c3c2C(C)C)o1,Vascular endothelial growth factor receptor 2,20.0
COc1ccc(F)cc1-c1c(F)cnc2[nH]c(C3=CCN([C@H]4CC[C@@H](C(=O)O)CC4)CC3)cc12,Cyclin-dependent kinase 9,110.0
Cc1ccc(C(=O)n2nc(C(C)(C)C)cc2N)cc1Nc1ncnc2cnc(NC3CCOC3)nc12,Serine/threonine-protein kinase B-raf,20.0
N#Cc1ccc(NC(=O)Nc2ccc(/N=C3\C(=O)Nc4ccccc43)cc2)cc1,Vascular endothelial growth factor receptor 2,5090.0
COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc2c(c1)c(CN(C)C)cn2C(C)C)c1ccccc1,Vascular endothelial growth factor receptor 2,646.5
Clc1ccc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)cc1,Vascular endothelial growth factor receptor 2,48.0
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(F)c3)cn2CCN2CCC3(COC3)C2)CC1,Serine/threonine-protein kinase AKT,89.0
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)cc(F)c2n1,Interleukin-1 receptor-associated kinase 4,309.0
CCc1sc2ncnc(N)c2c1-c1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)cc1,Vascular endothelial growth factor receptor 2,50.12
C[C@@H](NC(=O)c1c[nH]c2ncc(C3CC3)nc12)C(=O)N1CC(C#N)C1,Tyrosine-protein kinase JAK3,8.2
O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12,Vascular endothelial growth factor receptor 2,1.3
c1cc(-c2ccc3nc(Nc4ccc(OCCN5CCCC5)cc4)ncc3c2)ccn1,Serine/threonine-protein kinase B-raf,101.0
CCCN1CCC(Cc2ccc3ncnc(Nc4cc(C(=O)Nc5cc(C(C)(C)C)cc(NS(C)(=O)=O)c5OC)ccc4C)c3n2)CC1,Serine/threonine-protein kinase B-raf,583.0
CCOc1cc(-c2cn[nH]c2)ccc1C(=O)N[C@H](C)c1cccc(OC)c1,Rho-associated protein kinase 2,1.6
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1-n1cc(-c2cnc3[nH]ncc3c2)nn1,Tyrosine-protein kinase ABL,1.12
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Vascular endothelial growth factor receptor 2,90.0
CC(C)[C@H](NC(=O)[C@@H]1CC[C@H]2[C@H](NC(=O)CCCCNC(=N)N)COC(=O)N12)C(=O)NC(Cc1ccccc1)C(=O)NCc1ccccc1,Serine/threonine-protein kinase AKT,40200.0
NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](O)CC3)nc3ncnn23)cc1,Cyclin-dependent kinase 2,7400.0
COc1ccc(/C(=C/C(N)=O)c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)cc1,Vascular endothelial growth factor receptor 2,457.0
NC1(c2ccc(-c3nc4cc(-c5ccncc5)ccn4c3-c3ccccc3)cc2)CCC1,Serine/threonine-protein kinase AKT2,8.0
FC(F)(F)c1cc(Nc2nnc(-c3cccc4cnccc34)c3ccccc23)ccc1Cl,Vascular endothelial growth factor receptor 2,120.0
CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3cccc(CN4CCN(C)CC4)c3)nc1-2,Cyclin-dependent kinase 2,59.0
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(=O)C(F)(F)F)CC1,Vascular endothelial growth factor receptor 2,250.0
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cncnc2)c1,Tyrosine-protein kinase ABL,9.9
CC(C)(CO)Nc1nc(-c2cccc(NC(=O)Nc3ccc(C(F)(F)F)cc3)c2)c2c(N)c(C(N)=O)sc2n1,Serine/threonine-protein kinase B-raf,1540.0
FC(F)(F)Oc1ccc(Nc2nnc(-c3cccnc3CCc3ccncc3)o2)cc1,Vascular endothelial growth factor receptor 2,44.0
N#Cc1ccc(-n2cc(-c3ccc(C=C4C(=O)Nc5ccc(F)cc54)cc3)nn2)cc1,Vascular endothelial growth factor receptor 2,190070.0
COc1cc2c(OC[C@H]3NC(=O)[C@H](F)[C@H]3C)nccc2cc1C(N)=O,Interleukin-1 receptor-associated kinase 4,29.5
CN1CC2(CC(n3cc(Nc4nc(NC5(C)CC5)c5c(=O)n(CC(F)F)ccc5n4)cn3)C2)C1,Interleukin-1 receptor-associated kinase 4,4.0
O=C(Nc1cccc(Cl)c1)Nc1cccc(-c2ccc3c(=O)[nH]cnc3c2)c1,Vascular endothelial growth factor receptor 2,34.68
